,player.id,player.name,offsides,games.minutes,games.number,games.position,games.rating,games.captain,games.substitute,shots.total,shots.on,goals.total,goals.conceded,goals.assists,goals.saves,passes.total,passes.key,passes.accuracy,tackles.total,tackles.blocks,tackles.interceptions,duels.total,duels.won,dribbles.attempts,dribbles.success,dribbles.past,fouls.drawn,fouls.committed,cards.yellow,cards.red,penalty.won,penalty.commited,penalty.scored,penalty.missed,penalty.saved,fixture
14,135525,Calvin Ramsay,0.0,,22,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868093
15,310187,Stefan Bajčetić,0.0,,43,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868093
16,293,Curtis Jones,0.0,16.0,17,M,6.5,False,True,,,,0,,,2.0,,2,,,,1.0,,,,,,,0,0,,,0,0,,868093
17,153066,Fabio Carvalho,0.0,,28,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868093
18,297,Alex Oxlade-Chamberlain,0.0,1.0,15,M,,False,True,,,,0,,,1.0,,,,,,3.0,1.0,,,1.0,1.0,,0,0,,,0,0,,868093
19,292,Jordan Henderson,0.0,16.0,14,M,6.2,False,True,,,,0,,,17.0,,14,,,,2.0,,,,,,1.0,0,0,,,0,0,,868093
0,280,Alisson,0.0,90.0,1,G,7.5,False,False,,,,1,,5.0,24.0,,21,,,,1.0,1.0,,,,1.0,,0,0,,,0,0,0.0,868107
1,283,Trent Alexander-Arnold,0.0,79.0,66,D,7.6,False,False,,,,0,,,74.0,2.0,57,2.0,,2.0,5.0,4.0,1.0,1.0,,,,0,0,,,0,0,,868107
2,286,Joël Matip,1.0,90.0,32,D,7.9,False,False,,,,0,,,64.0,,59,7.0,,2.0,9.0,8.0,,,,,,0,0,,,0,0,,868107
3,290,Virgil van Dijk,0.0,90.0,4,D,7.6,False,False,1.0,1.0,1.0,0,,,63.0,,57,,,3.0,3.0,2.0,,,,,1.0,0,0,,,0,0,,868107
4,289,Andrew Robertson,0.0,90.0,26,D,8,False,False,,,,0,1.0,,32.0,2.0,27,2.0,1.0,,5.0,4.0,1.0,1.0,,1.0,,0,0,,,0,0,,868107
5,292,Jordan Henderson,0.0,79.0,14,M,7,True,False,1.0,1.0,,0,,,55.0,1.0,45,,1.0,,1.0,,,,,,,0,0,,,0,0,,868107
6,299,Fabinho,0.0,90.0,3,M,7,False,False,1.0,,,0,,,54.0,,47,3.0,1.0,1.0,6.0,4.0,,,1.0,,2.0,0,0,,,0,0,,868107
7,507,Thiago Alcântara,0.0,67.0,6,M,7,False,False,1.0,,,0,,,46.0,1.0,35,3.0,,1.0,9.0,4.0,,,,1.0,2.0,0,0,,,0,0,,868107
8,306,Mohamed Salah,0.0,90.0,11,F,8,False,False,3.0,2.0,1.0,0,1.0,,28.0,4.0,23,,,,8.0,2.0,2.0,,1.0,2.0,2.0,0,0,,,0,0,,868107
9,51617,Darwin Núñez,2.0,88.0,27,F,5.6,False,False,6.0,4.0,,0,,,12.0,1.0,4,,,,5.0,3.0,,,,,1.0,0,0,,,0,0,,868107
10,297,Alex Oxlade-Chamberlain,0.0,67.0,15,F,6.2,False,False,,,,0,,,18.0,1.0,11,,,,7.0,1.0,4.0,,1.0,1.0,1.0,0,0,,,0,0,,868107
11,281,Caoimhin Kelleher,0.0,,62,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868107
12,284,Joe Gomez,0.0,11.0,2,D,6.3,False,True,,,,0,,,7.0,,5,,,1.0,1.0,,1.0,,,,,0,0,,,0,0,,868107
13,127472,Nathaniel Phillips,0.0,,47,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868107
14,1600,Konstantinos Tsimikas,0.0,,21,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868107
15,310187,Stefan Bajčetić,0.0,11.0,43,D,7.7,False,True,1.0,1.0,1.0,0,,,10.0,,8,1.0,,1.0,4.0,2.0,1.0,1.0,1.0,,1.0,0,0,,,0,0,,868107
16,294,Naby Keïta,0.0,23.0,8,M,6.5,False,True,1.0,,,0,,,17.0,,15,,,,2.0,,,,1.0,,1.0,0,0,,,0,0,,868107
17,153066,Fabio Carvalho,0.0,,28,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868107
18,19035,Harvey Elliott,0.0,23.0,19,M,6.3,False,True,,,,0,,,7.0,,5,,,,1.0,,,,,,1.0,0,0,,,0,0,,868107
19,343576,Ben Doak,0.0,2.0,50,F,,False,True,,,,0,,,3.0,,1,1.0,,,2.0,1.0,1.0,,,,,0,0,,,0,0,,868107
0,280,Alisson,0.0,90.0,1,G,6.9,False,False,,,,3,,5.0,28.0,,20,,,,,,,,,,,0,0,,,0,0,0.0,868128
1,283,Trent Alexander-Arnold,0.0,90.0,66,D,7,False,False,,,,0,1.0,,87.0,2.0,67,1.0,,1.0,7.0,4.0,2.0,2.0,1.0,,,0,0,,,0,0,,868128
2,1145,Ibrahima Konaté,1.0,90.0,5,D,5.3,False,False,1.0,,,0,,,65.0,,60,1.0,,1.0,6.0,3.0,,,1.0,,,0,0,,,0,0,,868128
3,290,Virgil van Dijk,1.0,45.0,4,D,6.2,True,False,,,,0,,,42.0,,39,,,,,,,,,,,0,0,,,0,0,,868128
4,1600,Konstantinos Tsimikas,0.0,45.0,21,D,6.9,False,False,2.0,2.0,,0,,,25.0,2.0,19,,,,7.0,5.0,2.0,1.0,,,,0,0,,,0,0,,868128
5,19035,Harvey Elliott,0.0,45.0,19,M,6.7,False,False,,,,0,,,39.0,2.0,37,,,,1.0,,,,,,1.0,1,0,,,0,0,,868128
6,299,Fabinho,0.0,90.0,3,M,6.9,False,False,1.0,1.0,,0,,,68.0,,63,2.0,1.0,1.0,7.0,4.0,,,,,2.0,0,0,,,0,0,,868128
7,507,Thiago Alcântara,0.0,90.0,6,M,6.9,False,False,,,,0,,,87.0,1.0,77,1.0,,,13.0,7.0,4.0,4.0,,1.0,2.0,1,0,,,0,0,,868128
8,306,Mohamed Salah,0.0,90.0,11,F,7,False,False,,,,0,,,37.0,2.0,27,,,,4.0,1.0,2.0,1.0,,,,0,0,,,0,0,,868128
9,51617,Darwin Núñez,2.0,90.0,27,F,6.3,False,False,2.0,1.0,,0,,,12.0,,7,,,,8.0,3.0,2.0,1.0,,1.0,1.0,1,0,,,0,0,,868128
10,297,Alex Oxlade-Chamberlain,0.0,83.0,15,F,7.9,False,False,3.0,2.0,1.0,0,,,34.0,2.0,27,2.0,,,9.0,4.0,2.0,1.0,,,1.0,0,0,,,0,0,,868128
11,281,Caoimhin Kelleher,0.0,,62,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868128
12,310187,Stefan Bajčetić,0.0,,43,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868128
13,289,Andrew Robertson,0.0,45.0,26,D,6.6,False,True,,,,0,,,44.0,,37,2.0,,1.0,3.0,3.0,,,,,,0,0,,,0,0,,868128
14,284,Joe Gomez,0.0,,2,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868128
15,127472,Nathaniel Phillips,0.0,,47,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868128
16,286,Joël Matip,0.0,45.0,32,D,6.3,False,True,,,,0,,,30.0,,24,,,,7.0,3.0,2.0,1.0,,1.0,,0,0,,,0,0,,868128
17,293,Curtis Jones,0.0,15.0,17,M,6.5,False,True,,,,0,,,13.0,,10,,,,3.0,2.0,1.0,1.0,,1.0,,0,0,,,0,0,,868128
18,153066,Fabio Carvalho,0.0,,28,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868128
19,294,Naby Keïta,0.0,45.0,8,M,6.2,False,True,,,,0,,,41.0,1.0,29,,,,9.0,3.0,1.0,1.0,,,1.0,0,0,,,0,0,,868128
0,280,Alisson,0.0,90.0,1,G,6.9,False,False,,,,3,,5.0,23.0,,19,,,,,,,,,,,0,0,,,0,0,0.0,868138
1,283,Trent Alexander-Arnold,1.0,90.0,66,D,6.9,False,False,,,,0,,,32.0,2.0,23,,2.0,1.0,7.0,1.0,,,2.0,1.0,2.0,1,0,,,0,0,,868138
2,286,Joël Matip,0.0,69.0,32,D,5.6,False,False,,,,0,,,39.0,,30,,,2.0,2.0,1.0,,,,,1.0,1,0,,,0,0,,868138
3,1145,Ibrahima Konaté,0.0,90.0,5,D,7.3,False,False,1.0,1.0,,0,,,62.0,,59,5.0,1.0,1.0,10.0,8.0,,,1.0,1.0,,0,0,,,0,0,,868138
4,289,Andrew Robertson,0.0,90.0,26,D,6.6,False,False,,,,0,,,43.0,1.0,36,3.0,1.0,2.0,9.0,4.0,1.0,,2.0,1.0,2.0,0,0,,,0,0,,868138
5,292,Jordan Henderson,0.0,69.0,14,M,6.5,True,False,,,,0,,,43.0,,34,2.0,,1.0,5.0,2.0,,,,,2.0,1,0,,,0,0,,868138
6,299,Fabinho,0.0,68.0,3,M,6.6,False,False,,,,0,,,31.0,1.0,28,1.0,,1.0,4.0,2.0,,,1.0,1.0,1.0,0,0,,,0,0,,868138
7,507,Thiago Alcântara,0.0,90.0,6,M,6.9,False,False,,,,0,,,53.0,,47,3.0,,5.0,8.0,3.0,,,,,2.0,0,0,,,0,0,,868138
8,306,Mohamed Salah,0.0,90.0,11,F,6.7,False,False,1.0,,,0,,,20.0,1.0,16,1.0,,1.0,8.0,2.0,,,,,1.0,0,0,,,0,0,,868138
9,247,Cody Gakpo,1.0,90.0,18,F,6.7,False,False,,,,0,,,14.0,,10,,,,6.0,5.0,1.0,1.0,,3.0,,0,0,,,0,0,,868138
10,297,Alex Oxlade-Chamberlain,0.0,69.0,15,F,6.2,False,False,2.0,1.0,,0,,,16.0,,12,2.0,,1.0,9.0,4.0,2.0,1.0,,1.0,,0,0,,,0,0,,868138
11,281,Caoimhin Kelleher,0.0,,62,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868138
12,284,Joe Gomez,0.0,21.0,2,D,6.3,False,True,,,,0,,,8.0,,6,,1.0,,2.0,,,,2.0,,,0,0,,,0,0,,868138
13,1600,Konstantinos Tsimikas,0.0,,21,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868138
14,294,Naby Keïta,0.0,22.0,8,M,6.3,False,True,,,,0,,,15.0,1.0,14,,,1.0,3.0,,,,,,3.0,0,0,,,0,0,,868138
15,293,Curtis Jones,0.0,,17,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868138
16,296,James Milner,0.0,,7,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868138
17,153066,Fabio Carvalho,0.0,,28,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868138
18,19035,Harvey Elliott,0.0,21.0,19,M,6.7,False,True,1.0,,,0,,,10.0,,7,,,,2.0,1.0,1.0,1.0,,,,0,0,,,0,0,,868138
19,343576,Ben Doak,0.0,21.0,50,F,6.5,False,True,,,,0,,,11.0,,9,2.0,,,6.0,3.0,3.0,,,1.0,1.0,0,0,,,0,0,,868138
0,280,Alisson,0.0,90.0,1,G,6.3,False,False,,,,3,,3.0,32.0,,31,,,,,,,,,,,0,0,,,0,0,0.0,868165
1,283,Trent Alexander-Arnold,0.0,90.0,66,D,6.9,False,False,2.0,,,0,,,65.0,3.0,53,1.0,,1.0,4.0,1.0,1.0,,,,,0,0,,,0,0,,868165
2,286,Joël Matip,0.0,90.0,32,D,6,False,False,,,,0,,,77.0,2.0,67,,,,8.0,5.0,1.0,1.0,,1.0,1.0,0,0,,,0,0,,868165
3,284,Joe Gomez,0.0,90.0,2,D,6.7,False,False,,,,0,,,94.0,,85,1.0,1.0,1.0,9.0,6.0,,,,,1.0,1,0,,,0,0,,868165
4,289,Andrew Robertson,0.0,86.0,26,D,6.6,True,False,2.0,2.0,,0,,,41.0,1.0,35,1.0,,3.0,5.0,3.0,,,1.0,1.0,,0,0,,,0,0,,868165
5,294,Naby Keïta,0.0,65.0,8,M,6.7,False,False,2.0,,,0,,,24.0,2.0,22,1.0,,,5.0,2.0,,,,1.0,2.0,0,0,,,0,0,,868165
6,310187,Stefan Bajčetić,0.0,77.0,43,M,6.2,False,False,,,,0,,,45.0,,39,2.0,,1.0,14.0,7.0,2.0,1.0,3.0,3.0,1.0,0,0,,,0,0,,868165
7,507,Thiago Alcântara,0.0,85.0,6,M,7,False,False,,,,0,,,66.0,3.0,58,2.0,,,11.0,5.0,1.0,1.0,1.0,,,0,0,,,0,0,,868165
8,306,Mohamed Salah,1.0,90.0,11,F,6.3,False,False,2.0,,,0,,,27.0,,20,1.0,,,4.0,1.0,1.0,,1.0,,1.0,0,0,,,0,0,,868165
9,51617,Darwin Núñez,1.0,90.0,27,F,6.7,False,False,4.0,2.0,,0,,,13.0,1.0,7,,,,9.0,5.0,,,,1.0,,0,0,,,0,0,,868165
10,247,Cody Gakpo,0.0,85.0,18,F,7.7,False,False,,,,0,,,11.0,2.0,7,1.0,1.0,2.0,10.0,5.0,2.0,2.0,,2.0,1.0,0,0,,,0,0,,868165
11,281,Caoimhin Kelleher,0.0,,62,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868165
12,1600,Konstantinos Tsimikas,0.0,9.0,21,D,6.9,False,True,,,,0,,,4.0,1.0,4,,,,,,,,,,,0,0,,,0,0,,868165
13,127472,Nathaniel Phillips,0.0,,47,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868165
14,293,Curtis Jones,0.0,,17,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868165
15,296,James Milner,0.0,10.0,7,M,6.6,False,True,,,,0,,,5.0,,5,,,2.0,,,,,,,,0,0,,,0,0,,868165
16,153066,Fabio Carvalho,0.0,,28,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868165
17,292,Jordan Henderson,0.0,25.0,14,M,6.7,False,True,,,,0,,,26.0,,22,,,,,,,,,,,0,0,,,0,0,,868165
18,19035,Harvey Elliott,0.0,13.0,19,M,6.3,False,True,,,,0,,,10.0,,7,,,,,,,,,,,0,0,,,0,0,,868165
19,297,Alex Oxlade-Chamberlain,0.0,10.0,15,M,6.2,False,True,,,,0,,,4.0,,3,,,,2.0,,,,,,,0,0,,,0,0,,868165
0,280,Alisson,0.0,90.0,1,G,8,False,False,,,,0,,4.0,33.0,,25,,,,,,,,,,,0,0,,,0,0,0.0,868182
1,283,Trent Alexander-Arnold,0.0,90.0,66,D,8.2,False,False,,,,0,1.0,,78.0,4.0,65,1.0,,,5.0,2.0,1.0,1.0,1.0,,2.0,0,0,,,0,0,,868182
2,284,Joe Gomez,0.0,90.0,2,D,7.2,False,False,,,,0,,,88.0,,80,2.0,,1.0,8.0,3.0,,,2.0,,,0,0,,,0,0,,868182
3,290,Virgil van Dijk,0.0,90.0,4,D,7.3,False,False,,,,0,,,93.0,,89,,2.0,1.0,3.0,1.0,,,1.0,1.0,,0,0,,,0,0,,868182
4,289,Andrew Robertson,0.0,90.0,26,D,7.9,False,False,,,,0,,,85.0,3.0,79,1.0,,1.0,3.0,2.0,1.0,,,,,0,0,,,0,0,,868182
5,292,Jordan Henderson,0.0,59.0,14,M,7,True,False,1.0,1.0,,0,,,28.0,,23,1.0,,,2.0,2.0,1.0,1.0,,,,0,0,,,0,0,,868182
6,299,Fabinho,0.0,90.0,3,M,6.6,False,False,,,,0,,,48.0,1.0,45,1.0,1.0,,9.0,4.0,2.0,2.0,4.0,,,1,0,,,0,0,,868182
7,310187,Stefan Bajčetić,0.0,59.0,43,M,6.5,False,False,,,,0,,,22.0,,18,2.0,,,5.0,2.0,,,1.0,,1.0,0,0,,,0,0,,868182
8,306,Mohamed Salah,0.0,90.0,11,F,7.3,False,False,1.0,1.0,,0,1.0,,23.0,1.0,18,,,,6.0,1.0,1.0,,,1.0,,0,0,,,0,0,,868182
9,247,Cody Gakpo,0.0,59.0,18,F,7,False,False,2.0,2.0,1.0,0,,,10.0,,8,1.0,,,8.0,3.0,,,1.0,,2.0,0,0,,,0,0,,868182
10,51617,Darwin Núñez,0.0,59.0,27,F,6.9,False,False,2.0,2.0,1.0,0,,,12.0,,9,,,,8.0,,2.0,,3.0,,2.0,0,0,,,0,0,,868182
11,281,Caoimhin Kelleher,0.0,,62,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868182
12,127472,Nathaniel Phillips,0.0,,47,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868182
13,1600,Konstantinos Tsimikas,0.0,,21,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868182
14,286,Joël Matip,0.0,,32,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868182
15,294,Naby Keïta,0.0,,8,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868182
16,296,James Milner,0.0,31.0,7,M,7,False,True,,,,0,,,31.0,,29,2.0,,,5.0,4.0,2.0,2.0,,,1.0,0,0,,,0,0,,868182
17,19035,Harvey Elliott,0.0,31.0,19,M,7.2,False,True,1.0,1.0,,0,,,18.0,2.0,16,1.0,,1.0,2.0,1.0,,,,,,0,0,,,0,0,,868182
18,302,Roberto Firmino,0.0,31.0,9,F,6.3,False,True,,,,0,,,22.0,1.0,18,1.0,,,9.0,3.0,4.0,2.0,4.0,,,0,0,,,0,0,,868182
19,2678,Diogo Jota,0.0,31.0,20,F,5.9,False,True,4.0,,,0,,,14.0,,11,1.0,,,7.0,2.0,2.0,1.0,4.0,,,0,0,,,0,0,,868182
0,280,Alisson,0.0,90.0,1,G,7.2,False,False,,,,0,,,52.0,,46,,,,1.0,1.0,,,,1.0,,0,0,,,0,0,0.0,868187
1,283,Trent Alexander-Arnold,0.0,71.0,66,D,6.9,False,False,1.0,1.0,,0,,,49.0,1.0,35,2.0,1.0,,5.0,3.0,1.0,1.0,,,1.0,0,0,,,0,0,,868187
2,286,Joël Matip,0.0,90.0,32,D,7.6,False,False,1.0,1.0,,0,,,99.0,1.0,89,,1.0,,8.0,4.0,1.0,1.0,1.0,,1.0,1,0,,,0,0,,868187
3,290,Virgil van Dijk,0.0,90.0,4,D,7.2,False,False,,,,0,,,91.0,,86,2.0,,,9.0,5.0,,,,2.0,,0,0,,,0,0,,868187
4,289,Andrew Robertson,0.0,90.0,26,D,7,False,False,,,,0,,,66.0,,54,2.0,,1.0,5.0,2.0,,,,,1.0,1,0,,,0,0,,868187
5,294,Naby Keïta,0.0,45.0,8,M,6.3,False,False,,,,0,,,20.0,1.0,16,1.0,,1.0,12.0,2.0,1.0,1.0,1.0,,4.0,1,0,,,0,0,,868187
6,292,Jordan Henderson,0.0,90.0,14,M,6.2,True,False,,,,0,,,92.0,,80,,,1.0,8.0,2.0,,,3.0,1.0,2.0,1,0,,,0,0,,868187
7,296,James Milner,0.0,90.0,7,M,6.7,False,False,,,,0,,,56.0,1.0,52,2.0,,,13.0,5.0,,,3.0,1.0,1.0,0,0,,,0,0,,868187
8,306,Mohamed Salah,1.0,90.0,11,F,7.6,False,False,3.0,1.0,,0,,,25.0,3.0,18,,,,6.0,4.0,2.0,2.0,,,,0,0,,,0,0,,868187
9,247,Cody Gakpo,0.0,84.0,18,F,6.3,False,False,1.0,,,0,,,23.0,1.0,15,1.0,,,18.0,9.0,3.0,,1.0,1.0,2.0,0,0,,,0,0,,868187
10,2678,Diogo Jota,0.0,71.0,20,F,6.6,False,False,3.0,1.0,,0,,,22.0,1.0,18,1.0,,,10.0,5.0,2.0,2.0,1.0,2.0,,0,0,,,0,0,,868187
11,281,Caoimhin Kelleher,0.0,,62,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868187
12,1600,Konstantinos Tsimikas,0.0,,21,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868187
13,162904,Rhys Williams,0.0,,46,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868187
14,299,Fabinho,0.0,19.0,3,M,6.9,False,True,,,,0,,,12.0,,10,1.0,,,6.0,4.0,1.0,1.0,,1.0,2.0,1,0,,,0,0,,868187
15,310187,Stefan Bajčetić,0.0,10.0,43,D,6.3,False,True,,,,0,,,6.0,,2,1.0,,,5.0,2.0,,,2.0,,,0,0,,,0,0,,868187
16,293,Curtis Jones,0.0,,17,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868187
17,153066,Fabio Carvalho,0.0,,28,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868187
18,19035,Harvey Elliott,0.0,45.0,19,M,6.9,False,True,,,,0,,,25.0,,17,1.0,,2.0,5.0,2.0,,,1.0,1.0,,0,0,,,0,0,,868187
19,302,Roberto Firmino,0.0,19.0,9,F,6.3,False,True,,,,0,,,6.0,,6,,,,2.0,1.0,1.0,1.0,1.0,,,0,0,,,0,0,,868187
0,280,Alisson,0.0,90.0,1,G,6.5,False,False,,,,1,,1.0,34.0,,31,,,,1.0,,,,1.0,,,0,0,,,0,0,0.0,868206
1,283,Trent Alexander-Arnold,0.0,65.0,66,D,7.5,False,False,1.0,,,0,,,61.0,2.0,45,4.0,,4.0,8.0,5.0,1.0,1.0,1.0,,1.0,0,0,,,0,0,,868206
2,1145,Ibrahima Konaté,0.0,90.0,5,D,7.2,False,False,1.0,,,0,,,115.0,,110,2.0,,1.0,11.0,6.0,1.0,1.0,3.0,1.0,2.0,1,0,,,0,0,,868206
3,290,Virgil van Dijk,0.0,90.0,4,D,7.3,True,False,3.0,2.0,,0,,,97.0,1.0,84,4.0,,1.0,16.0,11.0,,,2.0,,2.0,0,0,,,0,0,,868206
4,289,Andrew Robertson,1.0,90.0,26,D,7,False,False,1.0,1.0,,0,,,41.0,2.0,33,1.0,,1.0,6.0,2.0,,,,,,0,0,,,0,0,,868206
5,19035,Harvey Elliott,0.0,45.0,19,M,6.2,False,False,,,,0,,,36.0,,31,,,1.0,5.0,,,,4.0,,,0,0,,,0,0,,868206
6,299,Fabinho,0.0,65.0,3,M,6.9,False,False,1.0,,,0,,,42.0,,31,2.0,,,10.0,6.0,,,,2.0,1.0,0,0,,,0,0,,868206
7,310187,Stefan Bajčetić,0.0,88.0,43,M,6.5,False,False,1.0,,,0,,,50.0,,39,,,1.0,6.0,1.0,2.0,1.0,2.0,,1.0,0,0,,,0,0,,868206
8,306,Mohamed Salah,0.0,90.0,11,F,6.5,False,False,2.0,1.0,,0,,,30.0,,23,,,,5.0,1.0,2.0,1.0,,,,0,0,,,0,1,,868206
9,247,Cody Gakpo,1.0,90.0,18,F,6.6,False,False,2.0,,,0,,,17.0,1.0,11,2.0,,,14.0,5.0,1.0,,4.0,3.0,1.0,0,0,,,0,0,,868206
10,51617,Darwin Núñez,2.0,66.0,27,F,6.6,False,False,1.0,1.0,,0,,,11.0,,8,1.0,,,8.0,3.0,1.0,1.0,,,1.0,0,0,,,0,0,,868206
11,18812,Adrián,0.0,,13,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868206
12,1600,Konstantinos Tsimikas,0.0,,21,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868206
13,286,Joël Matip,0.0,,32,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868206
14,150,Arthur,0.0,,29,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868206
15,296,James Milner,0.0,25.0,7,M,7.2,False,True,,,,0,,,28.0,1.0,21,2.0,,2.0,3.0,2.0,,,1.0,,,0,0,,,0,0,,868206
16,153066,Fabio Carvalho,0.0,8.0,28,M,6.3,False,True,,,,0,,,4.0,,3,,,,1.0,,,,,,,0,0,,,0,0,,868206
17,292,Jordan Henderson,0.0,25.0,14,M,7.2,False,True,,,,0,,,42.0,,38,2.0,,,3.0,3.0,1.0,1.0,,,,0,0,,,0,0,,868206
18,2678,Diogo Jota,0.0,45.0,20,F,6.5,False,True,1.0,1.0,,0,,,13.0,,9,1.0,,,6.0,3.0,3.0,1.0,,,,0,0,,,0,0,,868206
19,302,Roberto Firmino,0.0,24.0,9,F,6.6,False,True,,,,0,,,16.0,,14,1.0,,,1.0,1.0,,,,,,0,0,,,0,0,,868206
0,280,Alisson,0.0,90.0,1,G,6.5,False,False,,,,4,,4.0,39.0,,34,,,,1.0,1.0,1.0,1.0,,,,0,0,,,0,0,0.0,868232
1,283,Trent Alexander-Arnold,1.0,90.0,66,D,6.6,False,False,,,,0,,,31.0,,25,1.0,1.0,2.0,6.0,3.0,2.0,2.0,,,3.0,0,0,,,0,0,,868232
2,1145,Ibrahima Konaté,0.0,90.0,5,D,6.2,False,False,,,,0,,,41.0,,33,,,1.0,5.0,4.0,,,,2.0,1.0,0,0,,,0,0,,868232
3,290,Virgil van Dijk,0.0,90.0,4,D,6.7,False,False,,,,0,,,50.0,,44,4.0,,1.0,8.0,7.0,,,1.0,,,0,0,,,0,0,,868232
4,289,Andrew Robertson,0.0,70.0,26,D,6,False,False,,,,0,,,25.0,,17,2.0,1.0,,6.0,2.0,,,2.0,,2.0,0,0,,,0,0,,868232
5,19035,Harvey Elliott,0.0,70.0,19,M,6.6,False,False,,,,0,,,27.0,1.0,24,1.0,,1.0,3.0,3.0,1.0,1.0,,1.0,,0,0,,,0,0,,868232
6,299,Fabinho,0.0,90.0,3,M,6.3,False,False,,,,0,,,26.0,,22,2.0,2.0,1.0,8.0,2.0,,,3.0,,2.0,0,0,,,0,0,,868232
7,292,Jordan Henderson,0.0,90.0,14,M,6.2,True,False,,,,0,,,44.0,,40,1.0,,2.0,5.0,2.0,,,1.0,,2.0,0,0,,,0,0,,868232
8,306,Mohamed Salah,1.0,70.0,11,F,7.2,False,False,1.0,1.0,1.0,0,,,12.0,1.0,10,,,,,,,,,,,1,0,,,0,0,,868232
9,247,Cody Gakpo,2.0,82.0,18,F,6.7,False,False,,,,0,,,15.0,,12,,,,10.0,6.0,3.0,3.0,1.0,3.0,,0,0,,,0,0,,868232
10,2678,Diogo Jota,1.0,70.0,20,F,6.9,False,False,,,,0,1.0,,16.0,2.0,14,1.0,,1.0,10.0,5.0,1.0,1.0,2.0,2.0,,0,0,,,0,0,,868232
11,281,Caoimhin Kelleher,0.0,,62,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868232
12,1600,Konstantinos Tsimikas,0.0,20.0,21,D,6.2,False,True,,,,0,,,6.0,,4,,,,3.0,1.0,,,1.0,1.0,1.0,0,0,,,0,0,,868232
13,286,Joël Matip,0.0,,32,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868232
14,284,Joe Gomez,0.0,,2,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868232
15,150,Arthur,0.0,,29,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,868232
16,296,James Milner,0.0,8.0,7,M,6.3,False,True,,,,0,,,4.0,,3,,,,,,,,,,,0,0,,,0,0,,868232
17,297,Alex Oxlade-Chamberlain,0.0,20.0,15,M,6.2,False,True,,,,0,,,7.0,,2,,1.0,,1.0,,,,1.0,,,0,0,,,0,0,,868232
18,302,Roberto Firmino,0.0,20.0,9,F,6.6,False,True,,,,0,,,4.0,,2,,,,2.0,2.0,2.0,2.0,,,,0,0,,,0,0,,868232
19,51617,Darwin Núñez,0.0,20.0,27,F,6.5,False,True,,,,0,,,3.0,,2,,,,2.0,,,,,,1.0,0,0,,,0,0,,868232
0,280,Alisson,0.0,90.0,1,G,6.7,False,False,,,,1,,2.0,23.0,,21,,,,,,,,,,,0,0,,,0,0,0.0,868249
